%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.Longtitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1580350105754631587,222,1580350105754442930,,42.339135,-71.088085,37.8,327987.422411,4689542.68444,19,T
1580350107257118961,223,1580350107256972074,,42.3391466667,-71.088085,37.8,327987.454224,4689543.97994,19,T
1580350110262618282,224,1580350110262417078,,42.3391433333,-71.088085,37.8,327987.445135,4689543.6098,19,T
1580350111765184659,225,1580350111765032052,,42.3391433333,-71.088085,37.6,327987.445135,4689543.6098,19,T
1580350113267588692,226,1580350113267443895,,42.339145,-71.0880883333,37.5,327987.175074,4689543.80161,19,T
1580350114770389366,227,1580350114770239114,,42.3391466667,-71.0880883333,37.5,327987.179619,4689543.98668,19,T
1580350116273104968,228,1580350116272955894,,42.3391466667,-71.0880883333,37.5,327987.179619,4689543.98668,19,T
1580350119278455377,229,1580350119278296947,,42.3391483333,-71.08809,37.8,327987.046861,4689544.17512,19,T
1580350120781176553,230,1580350120781028032,,42.3391533333,-71.0880916667,37.8,327986.923193,4689544.73371,19,T
1580350122283684630,231,1580350122283514022,,42.3391616667,-71.088095,38.0,327986.671311,4689545.6658,19,T
1580350123786263771,232,1580350123786115884,,42.3391666667,-71.0881,37.9,327986.273038,4689546.23113,19,T
1580350125288876426,233,1580350125288717031,,42.3391733333,-71.0881016667,37.7,327986.153914,4689546.97479,19,T
1580350128294289179,234,1580350128294101953,,42.339185,-71.0881,37.8,327986.32303,4689548.26691,19,T
1580350129797125885,235,1580350129796935081,,42.3391933333,-71.0880983333,37.8,327986.483056,4689549.18889,19,T
1580350131299940617,236,1580350131299784898,,42.3391983333,-71.088095,37.7,327986.771295,4689549.73736,19,T
1580350132802574657,237,1580350132802448034,,42.3392016667,-71.0880916667,37.6,327987.05499,4689550.10076,19,T
1580350134305667889,238,1580350134305504083,,42.3392,-71.0880916667,37.4,327987.050445,4689549.91569,19,T
1580350137310708620,239,1580350137310559988,,42.3391933333,-71.0880933333,37.5,327986.894964,4689549.17878,19,T
1580350138813226942,240,1580350138813102960,,42.3391766667,-71.0880916667,37.5,327986.986819,4689547.3247,19,T
1580350140316050105,241,1580350140315861940,,42.3391716667,-71.0880916667,37.3,327986.973185,4689546.76948,19,T
1580350141818499677,242,1580350141818365097,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350143320922670,243,1580350143320759057,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350146325810236,244,1580350146325634002,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350147828124992,245,1580350147827939033,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350149330883580,246,1580350149330739974,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350150833204561,247,1580350150833048105,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350152335836976,248,1580350152335680961,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350155340788079,249,1580350155340626001,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350156843481459,250,1580350156843314886,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350158346117294,251,1580350158345968008,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350159848500770,252,1580350159848367929,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350161350903000,253,1580350161350742101,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350164355521002,254,1580350164355370044,,42.3391816667,-71.088095,37.3,327986.725848,4689547.88665,19,T
1580350165858194117,255,1580350165858042955,,42.3391816667,-71.088095,37.2,327986.725848,4689547.88665,19,T
