%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.utm_zone,field.utm_zone_letter
1581013926269255840,9,1581013926262877941,,42.3373216667,-71.0897116667,0.48,327848.466609,4689344.6196,19,T
1581013927269340654,10,1581013927262367010,,42.3373216667,-71.08971,0.48,327848.603916,4689344.61623,19,T
1581013928266558939,11,1581013928261787891,,42.3373166667,-71.08971,0.476666666667,327848.590272,4689344.06102,19,T
1581013929268550795,12,1581013929262280941,,42.3373083333,-71.0897083333,0.475,327848.704838,4689343.13229,19,T
1581013930269321844,13,1581013930261311054,,42.3372933333,-71.08971,0.473333333333,327848.526598,4689341.47003,19,T
1581013931268125130,14,1581013931261579036,,42.3372766667,-71.089715,0.471666666667,327848.069198,4689339.62944,19,T
1581013932269885042,15,1581013932263734102,,42.3372616667,-71.0897233333,0.47,327847.341731,4689337.98068,19,T
1581013933268619637,16,1581013933261580944,,42.3372433333,-71.0897333333,0.466666666667,327846.467861,4689335.96515,19,T
1581013934268484567,17,1581013934261363983,,42.337225,-71.0897483333,0.455,327845.18207,4689333.95974,19,T
1581013935268687844,18,1581013935262141942,,42.3372066667,-71.089765,0.446666666667,327843.758972,4689331.95771,19,T
1581013936270395149,19,1581013936262238979,,42.3371833333,-71.0897833333,0.44,327842.184921,4689329.40384,19,T
1581013937269501565,20,1581013937262310981,,42.3371583333,-71.0898,0.433333333333,327840.743628,4689326.66152,19,T
1581013938269409418,21,1581013938262532949,,42.3371266667,-71.0898133333,0.43,327839.558754,4689323.17217,19,T
1581013939268101080,22,1581013939261457920,,42.3370933333,-71.0898183333,0.423333333333,327839.055867,4689319.48088,19,T
1581013940269327025,23,1581013940262232065,,42.3370616667,-71.089815,0.408333333333,327839.244064,4689315.95779,19,T
1581013941269024623,24,1581013941262026071,,42.33703,-71.0897983333,0.406666666667,327840.530719,4689312.40771,19,T
1581013942268942556,25,1581013942262959003,,42.337005,-71.0897766667,0.408333333333,327842.24749,4689309.58778,19,T
1581013943267156617,26,1581013943262438058,,42.336985,-71.0897483333,0.408333333333,327844.527137,4689307.30957,19,T
1581013944268833154,27,1581013944262865066,,42.33697,-71.08971,0.406666666667,327847.644273,4689305.56632,19,T
1581013945269371371,28,1581013945262912034,,42.3369666667,-71.0896666667,0.405,327851.205169,4689305.10845,19,T
1581013946268601751,29,1581013946262496948,,42.33697,-71.0896216667,0.401666666667,327854.921565,4689305.38749,19,T
1581013947269150944,30,1581013947262592077,,42.3369833333,-71.08958,0.398333333333,327858.390631,4689306.7837,19,T
1581013948269057731,31,1581013948262713909,,42.3370033333,-71.089545,0.393333333333,327861.328658,4689308.93369,19,T
1581013949269505674,32,1581013949262878894,,42.33703,-71.0895183333,0.385,327863.598337,4689311.84084,19,T
1581013950267997202,33,1581013950261194944,,42.3370516667,-71.0895016667,0.383333333333,327865.030529,4689314.21302,19,T
1581013951274546121,34,1581013951267543077,,42.3370783333,-71.0894916667,0.388333333333,327865.927133,4689317.15391,19,T
1581013952269530328,35,1581013952263096094,,42.3371033333,-71.0894916667,0.391666666667,327865.995347,4689319.92997,19,T
1581013953268458051,36,1581013953261822938,,42.33713,-71.0895033333,0.395,327865.106959,4689322.91471,19,T
1581013954265573404,37,1581013954260596036,,42.33716,-71.0895233333,0.396666666667,327863.541133,4689326.28647,19,T
1581013955269845613,38,1581013955262399911,,42.3371833333,-71.0895516667,0.396666666667,327861.270583,4689328.93482,19,T
1581013956268847015,39,1581013956262370109,,42.3372033333,-71.0895866667,0.396666666667,327858.441711,4689331.22652,19,T
1581013957269542409,40,1581013957263040065,,42.3372166667,-71.0896233333,0.396666666667,327855.457343,4689332.78132,19,T
1581013958269362068,41,1581013958262387037,,42.3372233333,-71.08966,0.395,327852.454784,4689333.59583,19,T
1581013959268583386,42,1581013959262339115,,42.33722,-71.0897016667,0.39,327849.013017,4689333.31005,19,T
1581013960269440803,43,1581013960262893915,,42.3372083333,-71.089745,0.381666666667,327845.411202,4689332.10229,19,T
1581013961269291368,44,1581013961261230945,,42.3371883333,-71.08978,0.378333333333,327842.473179,4689329.9523,19,T
1581013962270794631,45,1581013962264275074,,42.3371616667,-71.0898116667,0.378333333333,327839.791576,4689327.05528,19,T
1581013963269048796,46,1581013963262414932,,42.3371333333,-71.0898333333,0.38,327837.929263,4689323.95295,19,T
1581013964267939772,47,1581013964261514902,,42.3370983333,-71.0898416667,0.381666666667,327837.147213,4689320.08334,19,T
1581013965270659887,48,1581013965261739969,,42.337065,-71.0898366667,0.378333333333,327837.468167,4689316.3718,19,T
1581013966268183254,49,1581013966261069059,,42.3370333333,-71.0898216667,0.373333333333,327838.617514,4689312.82509,19,T
1581013967268182176,50,1581013967261699914,,42.3370066667,-71.089795,0.371666666667,327840.741658,4689309.80997,19,T
1581013968268442390,51,1581013968262419939,,42.3369833333,-71.089765,0.37,327843.149515,4689307.15824,19,T
1581013969269426970,52,1581013969262531042,,42.3369733333,-71.08972,0.341666666667,327846.829525,4689305.95671,19,T
1581013970268763320,53,1581013970262193918,,42.3369666667,-71.0896733333,0.33,327850.65594,4689305.12195,19,T
1581013971281433456,54,1581013971274507999,,42.3369733333,-71.08963,0.321666666667,327854.244123,4689305.7745,19,T
1581013972276236638,55,1581013972269761085,,42.3369883333,-71.0895883333,0.315,327857.717738,4689307.35578,19,T
1581013973276306596,56,1581013973269879102,,42.3370066667,-71.0895533333,0.306666666667,327860.651217,4689309.32071,19,T
1581013974278813408,57,1581013974270195960,,42.3370283333,-71.0895266667,0.301666666667,327862.907253,4689311.67264,19,T
1581013975277197493,58,1581013975269599914,,42.3370466667,-71.0895083333,0.296666666667,327864.467657,4689313.6713,19,T
1581013976274596887,59,1581013976267391920,,42.3370633333,-71.0894983333,0.296666666667,327865.336976,4689315.50177,19,T
1581013977273672957,60,1581013977267457008,,42.3370833333,-71.08949,0.303333333333,327866.078083,4689317.70574,19,T
1581013978279649995,61,1581013978270788908,,42.3371016667,-71.08949,0.305,327866.128107,4689319.74152,19,T
1581013979280059661,62,1581013979273405075,,42.337125,-71.08949,0.315,327866.191773,4689322.33251,19,T
1581013980276735715,63,1581013980268198013,,42.3371483333,-71.0894933333,0.323333333333,327865.980825,4689324.93025,19,T
1581013981276524320,64,1581013981268085956,,42.33717,-71.0894983333,0.331666666667,327865.628023,4689327.34629,19,T
1581013982276224397,65,1581013982269675970,,42.337195,-71.0895066667,0.333333333333,327865.009703,4689330.13922,19,T
1581013983273207800,66,1581013983266885995,,42.3372133333,-71.089515,0.333333333333,327864.373192,4689332.19186,19,T
1581013984278824787,67,1581013984272602081,,42.3372316667,-71.0895266667,0.331666666667,327863.462069,4689334.25126,19,T
1581013985278837641,68,1581013985271933078,,42.3372483333,-71.0895416667,0.33,327862.271785,4689336.13233,19,T
1581013986279967158,69,1581013986273102998,,42.33727,-71.0895633333,0.328333333333,327860.545917,4689338.58211,19,T
1581013987274709388,70,1581013987267770051,,42.3372833333,-71.0895916667,0.326666666667,327858.248086,4689340.12004,19,T
1581013988273205513,71,1581013988266938924,,42.33729,-71.089625,0.323333333333,327855.520143,4689340.9278,19,T
1581013989281426785,72,1581013989273879051,,42.3372833333,-71.0896616667,0.318333333333,327852.481204,4689340.26175,19,T
1581013990283985861,73,1581013990276750087,,42.3372733333,-71.0896966667,0.316666666667,327849.570475,4689339.22219,19,T
1581013991281992731,74,1581013991274152994,,42.3372566667,-71.0897333333,0.313333333333,327846.504246,4689337.44571,19,T
1581013992281705615,75,1581013992275655031,,42.3372366667,-71.0897666667,0.313333333333,327843.703533,4689335.29235,19,T
1581013993276704970,76,1581013993269932985,,42.3372133333,-71.089795,0.316666666667,327841.305641,4689332.75873,19,T
1581013994275964497,77,1581013994269084930,,42.3371866667,-71.0898216667,0.318333333333,327839.035958,4689329.85159,19,T
1581013995275416183,78,1581013995268924951,,42.3371566667,-71.089845,0.326666666667,327837.031791,4689326.56756,19,T
1581013996275162022,79,1581013996268378019,,42.3371233333,-71.0898566667,0.325,327835.979675,4689322.88977,19,T
1581013997276102371,80,1581013997268853902,,42.3370883333,-71.0898583333,0.315,327835.746851,4689319.00666,19,T
1581013998275681752,81,1581013998268548011,,42.33706,-71.0898433333,0.3,327836.905293,4689315.83009,19,T
1581013999279885474,82,1581013999270816087,,42.3370333333,-71.089825,0.3,327838.3429,4689312.83184,19,T
1581014000277592969,83,1581014000271219015,,42.3370116667,-71.0897966667,0.305,327840.617995,4689310.36856,19,T
1581014001280057646,84,1581014001273017883,,42.3369916667,-71.089765,0.305,327843.172256,4689308.08359,19,T
1581014002276094094,85,1581014002269129037,,42.3369766667,-71.0897216667,0.3,327846.701314,4689306.33023,19,T
1581014003278705954,86,1581014003269579887,,42.3369733333,-71.0896783333,0.298333333333,327850.26221,4689305.87235,19,T
1581014004277524092,87,1581014004271298885,,42.3369783333,-71.0896333333,0.295,327853.983152,4689306.33646,19,T
1581014005277326806,88,1581014005270220994,,42.33699,-71.0895916667,0.295,327857.447671,4689307.5476,19,T
1581014006275882782,89,1581014006269618034,,42.337005,-71.089555,0.295,327860.509362,4689309.13901,19,T
1581014007276494838,90,1581014007269648075,,42.3370283333,-71.089525,0.295,327863.044561,4689311.66927,19,T
1581014008274627806,91,1581014008267853021,,42.337055,-71.0895033333,0.305,327864.902317,4689314.58653,19,T
1581014009277476411,92,1581014009270193099,,42.3370816667,-71.08949,0.306666666667,327866.073536,4689317.52067,19,T
1581014010278616300,93,1581014010271236896,,42.3371133333,-71.0894866667,0.315,327866.434554,4689321.03027,19,T
1581014011277604405,94,1581014011270708084,,42.3371416667,-71.089495,0.321666666667,327865.825328,4689324.19334,19,T
1581014012278620986,95,1581014012270785093,,42.3371716667,-71.0895133333,0.323333333333,327864.396808,4689327.56172,19,T
1581014013272734295,96,1581014013268968105,,42.3371983333,-71.0895366667,0.325,327862.547274,4689330.57009,19,T
1581014014276367523,97,1581014014268809080,,42.33722,-71.0895683333,0.325,327859.997564,4689333.04011,19,T
1581014015279351892,98,1581014015272449016,,42.33724,-71.0896033333,0.325,327857.168695,4689335.33182,19,T
1581014016283149403,99,1581014016274137973,,42.33725,-71.0896383333,0.323333333333,327854.31254,4689336.5131,19,T
1581014017278020957,100,1581014017270622014,,42.3372516667,-71.0896733333,0.321666666667,327851.433645,4689336.76903,19,T
1581014018276475085,101,1581014018269200086,,42.3372466667,-71.0897033333,0.32,327848.948479,4689336.27455,19,T
1581014019279293962,102,1581014019273024082,,42.337235,-71.0897333333,0.32,327846.44512,4689335.0398,19,T
1581014020282030644,103,1581014020274863958,,42.3372216667,-71.0897616667,0.325,327844.074519,4689333.61659,19,T
1581014021283131394,104,1581014021274753093,,42.3372,-71.08979,0.338333333333,327841.681176,4689331.26804,19,T
1581014022276644504,105,1581014022270457983,,42.33718,-71.0898133333,0.338333333333,327839.7043,4689329.09443,19,T
1581014023275715366,106,1581014023268923997,,42.3371533333,-71.08983,0.336666666667,327838.258457,4689326.16705,19,T
1581014024275779688,107,1581014024269344091,,42.337125,-71.0898383333,0.331666666667,327837.4946,4689323.03772,19,T
1581014025275343975,108,1581014025268709897,,42.3370933333,-71.08984,0.32,327837.270875,4689319.52475,19,T
1581014026275577626,109,1581014026268573999,,42.33706,-71.0898316667,0.315,327837.866444,4689315.80647,19,T
1581014027276882227,110,1581014027269623041,,42.33703,-71.08981,0.316666666667,327839.569568,4689312.43133,19,T
1581014028276452061,111,1581014028269699096,,42.3370033333,-71.0897816667,0.313333333333,327841.83102,4689309.41283,19,T
1581014029283559976,112,1581014029276196956,,42.3369816667,-71.0897466667,0.308333333333,327844.655348,4689306.93605,19,T
1581014030278127049,113,1581014030271435022,,42.336965,-71.0897016667,0.3,327848.317166,4689304.99424,19,T
1581014031278250250,114,1581014031271826982,,42.3369616667,-71.0896533333,0.295,327852.289985,4689304.52625,19,T
1581014032280657777,115,1581014032274385929,,42.3369716667,-71.089605,0.291666666667,327856.299186,4689305.53882,19,T
1581014033276857780,116,1581014033270107984,,42.3369933333,-71.0895616667,0.29,327859.928299,4689307.85701,19,T
1581014034276985988,117,1581014034270136117,,42.3370216667,-71.0895283333,0.288333333333,327862.751755,4689310.93573,19,T
1581014035276268842,118,1581014035269349098,,42.3370483333,-71.0895066667,0.285,327864.609512,4689313.853,19,T
1581014036276812911,119,1581014036269990921,,42.3370766667,-71.0894983333,0.283333333333,327865.373357,4689316.98233,19,T
1581014037275715804,120,1581014037268831014,,42.3371083333,-71.0894983333,0.288333333333,327865.459761,4689320.49867,19,T
1581014038279804603,121,1581014038273209095,,42.3371416667,-71.0895033333,0.296666666667,327865.138793,4689324.21021,19,T
1581014039276760485,122,1581014039270117044,,42.337175,-71.0895133333,0.3,327864.405903,4689327.93186,19,T
1581014040274760689,123,1581014040267878055,,42.337205,-71.089525,0.303333333333,327863.526613,4689331.28675,19,T
1581014041276099395,124,1581014041269774913,,42.337235,-71.089535,0.303333333333,327862.78463,4689334.63827,19,T
1581014042273506546,125,1581014042266427040,,42.33726,-71.0895433333,0.303333333333,327862.166312,4689337.4312,19,T
1581014043274572363,126,1581014043267853975,,42.3372833333,-71.0895483333,0.303333333333,327861.81806,4689340.03231,19,T
1581014044274191489,127,1581014044266586065,,42.337305,-71.0895533333,0.301666666667,327861.46526,4689342.44835,19,T
1581014045274667963,128,1581014045267616033,,42.3373233333,-71.0895583333,0.298333333333,327861.103366,4689344.49425,19,T
1581014046276709402,129,1581014046268985033,,42.3373366667,-71.0895633333,0.296666666667,327860.727828,4689345.98494,19,T
1581014047278911639,130,1581014047271891117,,42.33735,-71.08957,0.3,327860.214984,4689347.479,19,T
1581014048273869385,131,1581014048270771980,,42.3373566667,-71.0895833333,0.306666666667,327859.134723,4689348.24627,19,T
1581014049277325093,132,1581014049271589994,,42.337365,-71.0895783333,0.298333333333,327859.569381,4689349.1615,19,T
1581014050278426187,133,1581014050271800994,,42.3373616667,-71.0895766667,0.3,327859.697592,4689348.78799,19,T
1581014051281684212,134,1581014051274915933,,42.3373666667,-71.0895816667,0.291666666667,327859.299316,4689349.35332,19,T
1581014052281604739,135,1581014052274564981,,42.3373666667,-71.0895816667,0.291666666667,327859.299316,4689349.35332,19,T
1581014053280440196,136,1581014053273731946,,42.3373666667,-71.0895816667,0.291666666667,327859.299316,4689349.35332,19,T
1581014054279966060,137,1581014054272666931,,42.3373666667,-71.0895816667,0.291666666667,327859.299316,4689349.35332,19,T
1581014055271137153,138,1581014055263820886,,42.3373666667,-71.0895816667,0.291666666667,327859.299316,4689349.35332,19,T
1581014056274545116,139,1581014056267385005,,42.3373666667,-71.0895816667,0.291666666667,327859.299316,4689349.35332,19,T
1581014057274215644,140,1581014057267144918,,42.3373683333,-71.0895833333,0.291666666667,327859.166557,4689349.54177,19,T
1581014058283584280,141,1581014058276581048,,42.3373716667,-71.089585,0.293333333333,327859.038347,4689349.91528,19,T
1581014059269428164,142,1581014059262648105,,42.3373783333,-71.089585,0.296666666667,327859.056538,4689350.65557,19,T
1581014060270583551,143,1581014060263437986,,42.337385,-71.089585,0.3,327859.074729,4689351.39585,19,T
1581014061272605147,144,1581014061264534950,,42.337385,-71.089585,0.3,327859.074729,4689351.39585,19,T
1581014062270959468,145,1581014062263964891,,42.337385,-71.089585,0.3,327859.074729,4689351.39585,19,T
1581014063269909602,146,1581014063263335943,,42.3373916667,-71.089585,0.306666666667,327859.09292,4689352.13613,19,T
1581014064270399718,147,1581014064263963937,,42.3373933333,-71.0895866667,0.306666666667,327858.960162,4689352.32458,19,T
1581014065269534857,148,1581014065263372898,,42.3373966667,-71.08959,0.308333333333,327858.694644,4689352.70147,19,T
1581014066271399982,149,1581014066264239072,,42.3374033333,-71.0895933333,0.306666666667,327858.438223,4689353.4485,19,T
1581014067270478832,150,1581014067264051914,,42.3374083333,-71.0895983333,0.306666666667,327858.039947,4689354.01383,19,T
1581014068270850347,151,1581014068263586997,,42.337415,-71.089605,0.306666666667,327857.508913,4689354.76761,19,T
1581014069269289660,152,1581014069263329029,,42.3374233333,-71.0896116667,0.305,327856.982427,4689355.70646,19,T
1581014070273136730,153,1581014070266721010,,42.3374316667,-71.0896166667,0.303333333333,327856.593247,4689356.64193,19,T
1581014071270676221,154,1581014071263292074,,42.33744,-71.0896233333,0.305,327856.066761,4689357.58078,19,T
1581014072269768428,155,1581014072262826919,,42.337445,-71.08963,0.313333333333,327855.531179,4689358.14949,19,T
1581014073270655512,156,1581014073263855934,,42.3374433333,-71.0896383333,0.333333333333,327854.8401,4689357.98129,19,T
1581014074270708402,157,1581014074263324975,,42.3374483333,-71.089645,0.353333333333,327854.304518,4689358.55,19,T
1581014075270056708,158,1581014075263104915,,42.3374533333,-71.0896516667,0.365,327853.768937,4689359.11871,19,T
1581014076271154705,159,1581014076264638900,,42.3374633333,-71.0896583333,0.373333333333,327853.246999,4689360.24263,19,T
1581014077269822277,160,1581014077263537883,,42.3374783333,-71.089665,0.386666666667,327852.738706,4689361.92176,19,T
1581014078269834806,161,1581014078263268947,,42.337495,-71.089675,0.385,327851.960349,4689363.79272,19,T
1581014079269745450,162,1581014079262926101,,42.3375133333,-71.089685,0.385,327851.18654,4689365.84874,19,T
1581014080270483347,163,1581014080263662099,,42.337535,-71.0896966667,0.383333333333,327850.284521,4689368.27828,19,T
1581014081269750386,164,1581014081263453006,,42.3375583333,-71.0897116667,0.383333333333,327849.112439,4689370.89963,19,T
1581014082271616063,165,1581014082263823032,,42.3375866667,-71.089725,0.383333333333,327848.091309,4689374.07283,19,T
1581014083269500059,166,1581014083263130903,,42.3376116667,-71.08974,0.383333333333,327846.923777,4689376.87926,19,T
1581014084269373223,167,1581014084263124942,,42.33764,-71.0897533333,0.383333333333,327845.902649,4689380.05245,19,T
1581014085270859984,168,1581014085263391017,,42.3376666667,-71.0897683333,0.383333333333,327844.739667,4689383.04395,19,T
1581014086269723487,169,1581014086262954950,,42.3376933333,-71.0897816667,0.383333333333,327843.713993,4689386.03208,19,T
1581014087269891742,170,1581014087262118101,,42.3377183333,-71.089795,0.383333333333,327842.683771,4689388.83514,19,T
1581014088270898373,171,1581014088263730049,,42.3377433333,-71.0898083333,0.388333333333,327841.65355,4689391.63819,19,T
1581014089271038114,172,1581014089264352083,,42.3377716667,-71.08982,0.393333333333,327840.769732,4689394.80801,19,T
1581014090269161752,173,1581014090262986898,,42.3377983333,-71.08983,0.4,327840.018672,4689397.78939,19,T
1581014091269780136,174,1581014091262912988,,42.337825,-71.08984,0.403333333333,327839.267614,4689400.77077,19,T
1581014092269872775,175,1581014092263137102,,42.33786,-71.0898466667,0.403333333333,327838.813909,4689404.67075,19,T
1581014093270264283,176,1581014093263528108,,42.3379233333,-71.0898416667,0.39,327839.398665,4689411.69331,19,T
1581014094270953556,177,1581014094263962984,,42.33796,-71.0898433333,0.395,327839.361425,4689415.76824,19,T
1581014095269794617,178,1581014095263458967,,42.3379966667,-71.0898483333,0.4,327839.049575,4689419.84992,19,T
1581014096269634413,179,1581014096263302087,,42.3380283333,-71.089855,0.403333333333,327838.586775,4689423.37976,19,T
1581014097269365839,180,1581014097262545108,,42.338055,-71.0898616667,0.408333333333,327838.110331,4689426.35439,19,T
1581014098268584610,181,1581014098261893033,,42.3380783333,-71.0898683333,0.413333333333,327837.624789,4689428.95888,19,T
1581014099268210021,182,1581014099261637926,,42.3381033333,-71.0898783333,0.416666666667,327836.869187,4689431.75518,19,T
1581014100270578772,183,1581014100262409925,,42.3381216667,-71.089885,0.42,327836.370002,4689433.80446,19,T
1581014101270320450,184,1581014101262017965,,42.3381533333,-71.089895,0.425,327835.632595,4689437.34105,19,T
1581014102268613121,185,1581014102261795997,,42.3381766667,-71.0899133333,0.435,327834.185923,4689439.96916,19,T
1581014103267953800,186,1581014103260706901,,42.3381966667,-71.089935,0.44,327832.455545,4689442.23388,19,T
1581014104268051594,187,1581014104261182069,,42.3382233333,-71.0899733333,0.438333333333,327829.370316,4689445.27263,19,T
1581014105269461430,188,1581014105261890888,,42.33824,-71.09,0.443333333333,327827.218929,4689447.17733,19,T
1581014106268264989,189,1581014106261550903,,42.3382566667,-71.0900366667,0.441666666667,327824.243717,4689449.10228,19,T
1581014107268061459,190,1581014107261334896,,42.3382833333,-71.090065,0.436666666667,327821.982322,4689452.12078,19,T
1581014108266937782,191,1581014108261836051,,42.3383183333,-71.090095,0.44,327819.60637,4689456.06802,19,T
1581014109269493588,192,1581014109262202024,,42.3383633333,-71.09013,0.441666666667,327816.845802,4689461.1358,19,T
1581014110268393083,193,1581014110261667966,,42.338415,-71.0901666667,0.443333333333,327813.96613,4689466.94724,19,T
1581014111270351799,194,1581014111262517929,,42.3384633333,-71.0902033333,0.446666666667,327811.077365,4689472.38854,19,T
1581014112270755721,195,1581014112263278007,,42.3385166667,-71.0902283333,0.435,327809.163382,4689478.36143,19,T
1581014113269194909,196,1581014113262082099,,42.3385516667,-71.0902533333,0.441666666667,327807.199358,4689482.29854,19,T
1581014114269163735,197,1581014114262514114,,42.3385833333,-71.0902833333,0.451666666667,327804.814327,4689485.87564,19,T
1581014115269213211,198,1581014115262608051,,42.33862,-71.09031,0.456666666667,327802.717554,4689490.0012,19,T
1581014116269952019,199,1581014116262875080,,42.3386583333,-71.0903366667,0.458333333333,327800.625333,4689494.31183,19,T
1581014117269503025,200,1581014117262780904,,42.338685,-71.0903666667,0.461666666667,327798.226661,4689497.33372,19,T
1581014118269916021,201,1581014118262737989,,42.33871,-71.0903966667,0.461666666667,327795.82344,4689500.17053,19,T
1581014119268837146,202,1581014119262106895,,42.3387333333,-71.090425,0.461666666667,327793.552976,4689502.81891,19,T
1581014120270513271,203,1581014120262552022,,42.3387566667,-71.090455,0.463333333333,327791.14521,4689505.47065,19,T
1581014121269525556,204,1581014121262562036,,42.3388016667,-71.090475,0.491666666667,327789.620414,4689510.50807,19,T
1581014122272059128,205,1581014122263536930,,42.33888,-71.0904833333,0.533333333333,327789.147743,4689519.22327,19,T
1581014123271723623,206,1581014123265427112,,42.338965,-71.09049,0.57,327788.830576,4689528.67538,19,T
1581014124270533533,207,1581014124263519048,,42.33905,-71.0905016667,0.603333333333,327788.101503,4689538.13761,19,T
1581014125270467509,208,1581014125263689994,,42.3390983333,-71.0905266667,0.598333333333,327786.17391,4689543.5553,19,T
1581014126269517273,209,1581014126263201951,,42.3391383333,-71.0905533333,0.598333333333,327784.086268,4689548.051,19,T
1581014127269388821,210,1581014127262793064,,42.3391816667,-71.090575,0.595,327782.419637,4689552.90673,19,T
1581014128269435722,211,1581014128263322114,,42.33924,-71.0905866667,0.581666666667,327781.617775,4689559.40783,19,T
1581014129269797670,212,1581014129262978076,,42.3392983333,-71.09059,0.555,327781.502426,4689565.89206,19,T
1581014130270144698,213,1581014130263792991,,42.3393566667,-71.0905866667,0.535,327781.936286,4689572.36278,19,T
1581014131268819778,214,1581014131262602090,,42.339405,-71.0905783333,0.511666666667,327782.754752,4689577.71295,19,T
1581014132269386380,215,1581014132263102054,,42.3394466667,-71.0905683333,0.495,327783.692318,4689582.31947,19,T
1581014133269571506,216,1581014133263384103,,42.3394816667,-71.090555,0.485,327784.886286,4689586.17894,19,T
1581014134271448055,217,1581014134262876987,,42.3394883333,-71.09055,0.486666666667,327785.316392,4689586.9091,19,T
1581014135269669748,218,1581014135262846946,,42.33951,-71.0905416667,0.476666666667,327786.062053,4689589.29814,19,T
1581014136270442419,219,1581014136264170885,,42.3395266667,-71.0905316667,0.473333333333,327786.931365,4689591.12859,19,T
1581014137272323242,220,1581014137264110088,,42.3395616667,-71.0905133333,0.47,327788.537236,4689594.97795,19,T
1581014138269030278,221,1581014138262816905,,42.3395933333,-71.0904883333,0.466666666667,327790.683211,4689598.44366,19,T
1581014139270562752,222,1581014139263089895,,42.33963,-71.0904516667,0.445,327793.803946,4689602.44095,19,T
1581014140269170007,223,1581014140262399911,,42.3396633333,-71.0904033333,0.421666666667,327797.876688,4689606.04448,19,T
1581014141270421704,224,1581014141262775897,,42.339705,-71.09034,0.416666666667,327803.207888,4689610.54298,19,T
1581014142268862773,225,1581014142262737035,,42.339735,-71.0902733333,0.416666666667,327808.781836,4689613.73924,19,T
1581014143268509799,226,1581014143262134075,,42.3397716667,-71.0902016667,0.403333333333,327814.785881,4689617.66567,19,T
1581014144269495223,227,1581014144262609958,,42.3398066667,-71.0901283333,0.391666666667,327820.922671,4689621.40365,19,T
1581014145268860404,228,1581014145261984109,,42.3398433333,-71.090055,0.386666666667,327827.064003,4689625.32671,19,T
1581014146268204867,229,1581014146262226104,,42.3398766667,-71.0899766667,0.381666666667,327833.608134,4689628.8695,19,T
1581014147268446508,230,1581014147261125087,,42.33991,-71.0899,0.38,327840.014957,4689632.41568,19,T
1581014148270794387,231,1581014148263118982,,42.339945,-71.08982,0.378333333333,327846.700923,4689636.14019,19,T
1581014149269360811,232,1581014149262661933,,42.3399783333,-71.0897416667,0.376666666667,327853.245033,4689639.68301,19,T
1581014150268887861,233,1581014150262027978,,42.340015,-71.0896616667,0.383333333333,327859.935534,4689643.59259,19,T
1581014151268693514,234,1581014151262033939,,42.34006,-71.0895816667,0.411666666667,327866.648767,4689648.42754,19,T
1581014152269878675,235,1581014152262552022,,42.3400933333,-71.0895066667,0.413333333333,327872.918254,4689651.97713,19,T
1581014153269194973,236,1581014153262003898,,42.340125,-71.0894383333,0.405,327878.633984,4689655.35514,19,T
1581014154268393290,237,1581014154262351989,,42.340155,-71.0893733333,0.393333333333,327884.070561,4689658.55483,19,T
1581014155268699912,238,1581014155262013912,,42.3401833333,-71.0893083333,0.383333333333,327889.502585,4689661.56946,19,T
1581014156268356388,239,1581014156261665105,,42.340215,-71.0892466667,0.381666666667,327894.669098,4689664.96098,19,T
1581014157269973465,240,1581014157262845039,,42.34024,-71.08919,0.38,327899.405517,4689667.62234,19,T
1581014158269857405,241,1581014158263051033,,42.34026,-71.0891416667,0.38,327903.441789,4689669.74536,19,T
1581014159268519157,242,1581014159262227058,,42.340275,-71.089105,0.378333333333,327906.503317,4689671.33678,19,T
1581014160269399107,243,1581014160263479948,,42.340275,-71.089085,0.351666666667,327908.150919,4689671.2963,19,T
1581014161270254134,244,1581014161263340950,,42.340275,-71.0890716667,0.336666666667,327909.249321,4689671.26931,19,T
1581014162269321187,245,1581014162262437105,,42.34028,-71.08906,0.331666666667,327910.224063,4689671.80091,19,T
1581014163268558356,246,1581014163262240886,,42.3402766667,-71.089055,0.318333333333,327910.626869,4689671.42065,19,T
1581014164269704847,247,1581014164263005018,,42.340275,-71.0890566667,0.315,327910.485022,4689671.23895,19,T
1581014165271208089,248,1581014165263974905,,42.340275,-71.0890566667,0.316666666667,327910.485022,4689671.23895,19,T
1581014166271664584,249,1581014166264359951,,42.340275,-71.0890566667,0.316666666667,327910.485022,4689671.23895,19,T
1581014167269969090,250,1581014167262523889,,42.340275,-71.0890566667,0.316666666667,327910.485022,4689671.23895,19,T
1581014168269233950,251,1581014168262490987,,42.340275,-71.0890566667,0.316666666667,327910.485022,4689671.23895,19,T
1581014169268866049,252,1581014169262320995,,42.340275,-71.0890566667,0.316666666667,327910.485022,4689671.23895,19,T
1581014170269490038,253,1581014170262449979,,42.340275,-71.0890566667,0.316666666667,327910.485022,4689671.23895,19,T
1581014171268700188,254,1581014171262372016,,42.340275,-71.0890566667,0.316666666667,327910.485022,4689671.23895,19,T
1581014172270107466,255,1581014172263216972,,42.340275,-71.0890566667,0.316666666667,327910.485022,4689671.23895,19,T
1581014173269262991,256,1581014173262850046,,42.340275,-71.0890566667,0.316666666667,327910.485022,4689671.23895,19,T
1581014174271105066,257,1581014174262404918,,42.3402716667,-71.0890583333,0.308333333333,327910.338628,4689670.87219,19,T
1581014175269173314,258,1581014175262311935,,42.3402716667,-71.089055,0.306666666667,327910.613229,4689670.86544,19,T
