%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1581017571258088513,41,0,,0.1845,-0.0876,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571283052676,42,0,,0.1846,-0.0774,0.3587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571308321323,43,0,,0.1845,-0.0841,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571333285932,44,0,,0.1801,-0.0944,0.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571358391987,45,0,,0.1834,-0.083,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571383333440,46,0,,0.1845,-0.0854,0.3577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571408099254,47,0,,0.1834,-0.0909,0.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571432977659,48,0,,0.1812,-0.0898,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571457877195,49,0,,0.1823,-0.0921,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571483153997,50,0,,0.1845,-0.0819,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571508142881,51,0,,0.1823,-0.0898,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571532924360,52,0,,0.1801,-0.092,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571557943207,53,0,,0.1834,-0.0898,0.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571583524321,54,0,,0.1835,-0.0807,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571607738731,55,0,,0.1812,-0.0886,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571633009731,56,0,,0.1835,-0.0795,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571657664866,57,0,,0.1824,-0.0852,0.3737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571684088894,58,0,,0.1824,-0.0829,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571708006580,59,0,,0.1844,-0.0909,0.3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571732795347,60,0,,0.1825,-0.075,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571758180555,61,0,,0.1834,-0.0853,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571783081183,62,0,,0.1834,-0.0829,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571807849041,63,0,,0.1834,-0.083,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571833118008,64,0,,0.1834,-0.0853,0.3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571858001337,65,0,,0.1834,-0.0899,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571882649172,66,0,,0.1846,-0.0751,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571907872718,67,0,,0.1824,-0.0819,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571932706660,68,0,,0.1822,-0.0944,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571957971280,69,0,,0.1834,-0.091,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017571983100490,70,0,,0.1856,-0.0831,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572007782724,71,0,,0.1823,-0.091,0.3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572033235173,72,0,,0.1845,-0.0852,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572057700791,73,0,,0.1834,-0.0909,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572082460236,74,0,,0.1801,-0.0954,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572107735086,75,0,,0.1834,-0.0887,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572132695673,76,0,,0.1813,-0.0874,0.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572157596418,77,0,,0.1812,-0.0909,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572182727712,78,0,,0.1835,-0.0817,0.3762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572207505394,79,0,,0.1802,-0.0874,0.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572232620776,80,0,,0.1844,-0.0943,0.3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572257563190,81,0,,0.1846,-0.0773,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572282307694,82,0,,0.1791,-0.0864,0.3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572307362948,83,0,,0.1814,-0.076,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572332653436,84,0,,0.1835,-0.0829,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572358039577,85,0,,0.1835,-0.0773,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572382596640,86,0,,0.1813,-0.083,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572407439044,87,0,,0.1802,-0.0852,0.3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572432704221,88,0,,0.1845,-0.083,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572457584822,89,0,,0.1823,-0.0932,0.3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572482182708,90,0,,0.1822,-0.0944,0.3602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572508415400,91,0,,0.1813,-0.0853,0.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572533729286,92,0,,0.1834,-0.0864,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572557123252,93,0,,0.1823,-0.0864,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572583124287,94,0,,0.1823,-0.0921,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572608569477,95,0,,0.1813,-0.083,0.3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572633217368,96,0,,0.1824,-0.0808,0.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572657161978,97,0,,0.1823,-0.0909,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572683230978,98,0,,0.1823,-0.0886,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572708394382,99,0,,0.1834,-0.0852,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572733122842,100,0,,0.1856,-0.082,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572758128479,101,0,,0.1813,-0.0863,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572783171843,102,0,,0.1812,-0.0909,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572808147329,103,0,,0.1812,-0.0931,0.3763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572833241532,104,0,,0.1823,-0.0898,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572858191140,105,0,,0.1823,-0.0932,0.3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572883240561,106,0,,0.1823,-0.0875,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572907988793,107,0,,0.1845,-0.0841,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572933338667,108,0,,0.1813,-0.0874,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572958128675,109,0,,0.1813,-0.0874,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017572983443892,110,0,,0.1814,-0.0726,0.3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573008122722,111,0,,0.1803,-0.0782,0.3784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573033908981,112,0,,0.1812,-0.092,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573057888985,113,0,,0.1791,-0.0896,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573083077981,114,0,,0.1802,-0.0852,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573107953404,115,0,,0.1834,-0.0841,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573133124436,116,0,,0.1813,-0.0795,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573157835641,117,0,,0.1791,-0.092,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573182961299,118,0,,0.1791,-0.0852,0.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573207876181,119,0,,0.1835,-0.0807,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573233084930,120,0,,0.1824,-0.0852,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573257796314,121,0,,0.1813,-0.0851,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573282967011,122,0,,0.1802,-0.0852,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573307833644,123,0,,0.1824,-0.0795,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573332564907,124,0,,0.1802,-0.0828,0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573357875113,125,0,,0.1823,-0.0864,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573382539364,126,0,,0.1801,-0.0921,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573408320280,127,0,,0.1823,-0.0864,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573432973994,128,0,,0.1813,-0.0852,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573458414856,129,0,,0.1802,-0.0841,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573482791810,130,0,,0.1791,-0.092,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573507641114,131,0,,0.1834,-0.0887,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573532562138,132,0,,0.1813,-0.0818,0.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573558086238,133,0,,0.1823,-0.0853,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573582819339,134,0,,0.1823,-0.0933,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573607624272,135,0,,0.1855,-0.091,0.3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573632529590,136,0,,0.1824,-0.0807,0.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573657600981,137,0,,0.1803,-0.0749,0.3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573682807140,138,0,,0.1834,-0.0864,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573707375553,139,0,,0.1823,-0.0909,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573732705379,140,0,,0.1824,-0.0818,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573757501857,141,0,,0.1824,-0.0852,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573782349479,142,0,,0.179,-0.0977,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573807691887,143,0,,0.1834,-0.0899,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573834257147,144,0,,0.1856,-0.0842,0.3602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573857524639,145,0,,0.1813,-0.0807,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573882557067,146,0,,0.1834,-0.0898,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573907448049,147,0,,0.1812,-0.0887,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573933596269,148,0,,0.1845,-0.0842,0.3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573957464420,149,0,,0.1855,-0.0888,0.3628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017573982474463,150,0,,0.1834,-0.0921,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574007557636,151,0,,0.1834,-0.0841,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574033661685,152,0,,0.178,-0.0919,0.3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574057405613,153,0,,0.1823,-0.0921,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574083487487,154,0,,0.1801,-0.0943,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574107191056,155,0,,0.1812,-0.0897,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574133179715,156,0,,0.1801,-0.0909,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574158156960,157,0,,0.1823,-0.0876,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574184264644,158,0,,0.1813,-0.0875,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574208342392,159,0,,0.1801,-0.0943,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574233156141,160,0,,0.1791,-0.0908,0.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574258279007,161,0,,0.1823,-0.0875,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574284074224,162,0,,0.1823,-0.0921,0.3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574308333426,163,0,,0.1823,-0.0943,0.3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574333413355,164,0,,0.1802,-0.0851,0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574357987531,165,0,,0.1823,-0.0898,0.3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574382868885,166,0,,0.1791,-0.0908,0.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574408265677,167,0,,0.1812,-0.0897,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574433195140,168,0,,0.1791,-0.0885,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574458112481,169,0,,0.178,-0.0908,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574482924694,170,0,,0.1823,-0.0886,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574508229457,171,0,,0.1824,-0.0818,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574533183636,172,0,,0.1781,-0.0839,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574557853142,173,0,,0.1812,-0.0886,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574582869709,174,0,,0.1791,-0.0919,0.3737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574607873111,175,0,,0.1813,-0.0796,0.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574633056142,176,0,,0.1813,-0.0807,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574657529385,177,0,,0.1813,-0.0829,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574683450748,178,0,,0.1791,-0.084,0.3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574707887029,179,0,,0.1834,-0.0864,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574733066071,180,0,,0.1823,-0.0864,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574758576657,181,0,,0.1781,-0.0829,0.3647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574783083188,182,0,,0.1824,-0.0806,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574807536596,183,0,,0.1823,-0.0853,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574832751896,184,0,,0.1823,-0.0899,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574857595192,185,0,,0.1813,-0.083,0.3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574882452004,186,0,,0.1813,-0.0841,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574907472731,187,0,,0.1822,-0.0955,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574932711771,188,0,,0.1812,-0.0886,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574958096723,189,0,,0.1823,-0.0899,0.3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017574982700126,190,0,,0.1834,-0.083,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575007821340,191,0,,0.1823,-0.092,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575032593520,192,0,,0.178,-0.0931,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575057489815,193,0,,0.1823,-0.0886,0.3763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575082403402,194,0,,0.1834,-0.0842,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575107808908,195,0,,0.1802,-0.0897,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575132644966,196,0,,0.178,-0.0863,0.3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575157378882,197,0,,0.1812,-0.0886,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575182447444,198,0,,0.1801,-0.0898,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575207887347,199,0,,0.1802,-0.0874,0.3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575233415847,200,0,,0.1802,-0.0817,0.3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575258230069,201,0,,0.1813,-0.084,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575283331030,202,0,,0.1812,-0.0932,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575307343870,203,0,,0.1812,-0.0897,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575333493435,204,0,,0.1813,-0.0841,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575357530776,205,0,,0.1834,-0.0864,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575383259994,206,0,,0.1813,-0.0829,0.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575407184358,207,0,,0.1791,-0.084,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575433089659,208,0,,0.1802,-0.0852,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575458174946,209,0,,0.1802,-0.0886,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575482920754,210,0,,0.1823,-0.0842,0.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575508186759,211,0,,0.1813,-0.0806,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575533824485,212,0,,0.1823,-0.0876,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575557903665,213,0,,0.1824,-0.0841,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575583171456,214,0,,0.1824,-0.0785,0.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575608498332,215,0,,0.1834,-0.0842,0.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575633894635,216,0,,0.1812,-0.0955,0.3652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575657951898,217,0,,0.1813,-0.0841,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575682883965,218,0,,0.1812,-0.0887,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575708265695,219,0,,0.1834,-0.0876,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575733303430,220,0,,0.1823,-0.0875,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575757799198,221,0,,0.1834,-0.0875,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575783116580,222,0,,0.1801,-0.0942,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575808090243,223,0,,0.1813,-0.0818,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575832990752,224,0,,0.1823,-0.0898,0.3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575857955859,225,0,,0.1823,-0.0886,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575883125837,226,0,,0.1802,-0.0897,0.3737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575908182544,227,0,,0.1801,-0.0909,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575932803359,228,0,,0.1791,-0.0897,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575957927867,229,0,,0.1824,-0.0807,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017575983332155,230,0,,0.1813,-0.0829,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576007777618,231,0,,0.1791,-0.0919,0.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576032581567,232,0,,0.1801,-0.0908,0.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576057434345,233,0,,0.1802,-0.0829,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576082860257,234,0,,0.1791,-0.084,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576107795882,235,0,,0.1792,-0.0748,0.3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576132703041,236,0,,0.1781,-0.084,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576157732281,237,0,,0.1823,-0.0852,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576182543752,238,0,,0.1791,-0.0864,0.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576207758883,239,0,,0.1802,-0.0863,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576232794323,240,0,,0.1802,-0.0851,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576257624941,241,0,,0.1833,-0.0933,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576282935702,242,0,,0.1812,-0.0909,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576308750506,243,0,,0.1792,-0.0794,0.3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576332640219,244,0,,0.1781,-0.0817,0.3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576357923500,245,0,,0.1812,-0.0909,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576382786644,246,0,,0.1812,-0.0921,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576407475680,247,0,,0.1813,-0.0784,0.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576432730660,248,0,,0.1824,-0.0831,0.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576457452327,249,0,,0.1834,-0.0841,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576482330806,250,0,,0.1823,-0.091,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576507291000,251,0,,0.1834,-0.0899,0.3602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576532466875,252,0,,0.1824,-0.0773,0.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017576557476132,253,0,,0.1823,-0.092,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
